"id","left","top","right","bottom","row_index","col_index","green_percent","area","gyrate","contig","enn","fwei_change_mean","flood_share","mean_dist_green"
3458,83143,445397.952,83243,445297.952,57,34,45.5,0.091,7.97541352419701,0.187142857142857,13.6212327846343,0.0305311850843282,0.28,1.77805478232247
3459,83143,445297.952,83243,445197.952,58,34,69,0.69,33.5307409519009,0.875,NA,0.0342951048292525,0.285,1.87038960373192
3460,83143,445197.952,83243,445097.952,59,34,51.75,0.129375,11.6420314642471,0.387613378684807,10,0.0469918759727443,0.4575,2.45668946980127
3461,83143,445097.952,83243,444997.952,60,34,70,0.7,39.5088900666227,0.831547619047619,NA,0.0455694520912857,0.4375,0.847338692801339
3462,83143,444997.952,83243,444897.952,61,34,44,0.088,11.0962590694541,0.571375827237896,11.605551275464,0.0314823563124082,0.2775,2.52350956684834
3463,83143,444897.952,83243,444797.952,62,34,28.5,0.0285,5.74058669547822,0.263797514619883,11.7082039324994,0.020161817561202,0.1925,3.23078626162046
3464,83143,444797.952,83243,444697.952,63,34,41.25,0.0825,10.9733978854587,0.283659147869674,16.4339784002102,0.0354839839700844,0.3825,3.66247430190541
3465,83143,444697.952,83243,444597.952,64,34,27.25,0.0227083333333333,8.10469295501145,0.265861441798942,10.6133899812498,-0.0503858833952927,0.0075,1.66666666666667
3466,83143,444597.952,83243,444497.952,65,34,33.25,0.110833333333333,19.1212354868346,0.591598233171581,26.1744998511994,-0.00799126899968542,0.11,1.18343335931951
3467,83143,444497.952,83243,444397.952,66,34,47.5,0.158333333333333,13.8152359508075,0.494455148790409,15,-0.026537303267105,0.075,0.166666666666667
3468,83143,444397.952,83243,444297.952,67,34,11,0.0122222222222222,2.91469738964577,0.19037037037037,14.5755933208332,-0.00444096027329579,0.025,4.70710678100586
3469,83143,444297.952,83243,444197.952,68,34,33.25,0.0475,7.76304204702529,0.268420560613252,10.8829056982141,0.000541512190696949,0.0975,1.28205128205128
3470,83143,444197.952,83243,444097.952,69,34,28.25,0.0353125,6.73250093969142,0.304239241803279,14.3401699437495,-0.0123048433805343,0,NA
3471,83143,444097.952,83243,443997.952,70,34,36,0.06,5.75247543037846,0.138888888888889,12.9960346505144,-0.0099858238210436,0.05,1.75
3472,83143,443997.952,83243,443897.952,71,34,10.75,0.026875,4.36374777964434,0.314867424242424,42.6776695296637,-0.00608642014514771,0.025,1
3473,83143,443897.952,83243,443797.952,72,34,69,0.115,10.607552996738,0.42977988686514,10,-0.0457785083478666,0.035,2.64793341500419
3474,83143,443797.952,83243,443697.952,73,34,62.75,0.31375,25.7936000882745,0.797779266062848,15,0.0880984535504467,0.7375,2.86347239219536
3475,83143,443697.952,83243,443597.952,74,34,36.25,0.0453125,9.86327897204848,0.418384277134277,10.8739660235426,0.0636180719852564,0.6525,5.13349809317753
3476,83143,443597.952,83243,443497.952,75,34,68.25,0.34125,26.9316316283138,0.721320346320346,10,0.0763024372096061,0.5625,1.12857432047526
3477,83143,443497.952,83243,443397.952,76,34,7.5,0.015,3.52658554918385,0.211111111111111,30.369316876853,0.0486656574645895,0.49,24.8034459036224
3478,83143,443397.952,83243,443297.952,77,34,1.25,0.0025,0,0,20.6155281280883,0.0317989983224834,0.4525,37.2563122912665
3479,83143,443297.952,83243,443197.952,78,34,0,NA,NA,NA,NA,0.0512268501200015,0.575,93.0584438323975
3480,83143,443197.952,83243,443097.952,79,34,0,NA,NA,NA,NA,0.0488569837024261,0.5925,79.1992896840542
3481,83143,443097.952,83243,442997.952,80,34,0.5,0.005,2.5,0.166666666666667,NA,-0.0379118128970003,0.0925,20.718423585634
3482,83143,442997.952,83243,442897.952,81,34,14.5,0.0483333333333333,8.22149646229168,0.36512928022362,45.4242102586769,0.0931952346937032,0.725,13.3601024233062
3483,83143,442897.952,83243,442797.952,82,34,32.25,0.3225,29.780501900185,0.760981912144703,NA,0.0884034023238564,0.665,7.70685202376287
3484,83143,442797.952,83243,442697.952,83,34,43.5,0.2175,23.8224173957612,0.735642348317367,42.7200187265877,0.0650305649541406,0.4875,2.35530544183193
3485,83143,442697.952,83243,442597.952,84,34,29,0.145,20.1075015174989,0.656108961960026,41.2310562561766,-0.000728452561015729,0.25,2.63284271240234
3486,83143,442597.952,83243,442497.952,85,34,22.75,0.2275,27.2342238770294,0.688644688644689,NA,-0.0603540747758962,0.18,2.92562431759304
3487,83143,442497.952,83243,442397.952,86,34,5,0.05,12.6197537984566,0.508333333333333,NA,-0.0532334092630344,0.0925,4.46906321757549
3488,83143,442397.952,83243,442297.952,87,34,0,NA,NA,NA,NA,-0.0161287466558247,0.04,32.4275369644165
3489,83143,442297.952,83243,442197.952,88,34,0,NA,NA,NA,NA,0.048714286138711,0.465,64.1637136397823
